,X.1,X,Date,AveragePrice,Total.Volume,X4046,X4225,X4770,Total.Bags,Small.Bags,Large.Bags,XLarge.Bags,type,year,region,Markets,Revenue
9004,9004,46,2/8/15,1.88,7856.82,0,522.91,0,7333.91,7333.91,0,0,organic,2015,NorthernNewEngland,Northeast,14770.8216
9005,9005,47,2/1/15,1.89,6551.44,4.49,568.47,0,5978.48,5978.48,0,0,organic,2015,NorthernNewEngland,Northeast,12382.2216
9006,9006,48,1/25/15,1.9,6757.39,0,593.56,0,6163.83,6163.83,0,0,organic,2015,NorthernNewEngland,Northeast,12839.041
9007,9007,49,1/18/15,1.88,7618.91,0,569.28,0,7049.63,7049.63,0,0,organic,2015,NorthernNewEngland,Northeast,14323.5508
9008,9008,50,1/11/15,1.88,6485.3,1.13,590.02,0,5894.15,5894.15,0,0,organic,2015,NorthernNewEngland,Northeast,12192.364
9009,9009,51,1/4/15,1.83,7301.3,6.81,630.24,0,6664.25,6664.25,0,0,organic,2015,NorthernNewEngland,Northeast,13361.379
9010,9010,0,12/27/15,1.67,3110.45,1617.61,49.42,0,1443.42,1119.57,323.85,0,organic,2015,Orlando,Southeast,5194.4515
9011,9011,1,12/20/15,1.89,2850.72,2169.48,70.88,0,610.36,610.36,0,0,organic,2015,Orlando,Southeast,5387.8608
9012,9012,2,12/13/15,1.87,2437.13,1757.87,80.84,0,598.42,598.42,0,0,organic,2015,Orlando,Southeast,4557.4331
9013,9013,3,12/6/15,1.85,2811.06,1961.6,52.79,0,796.67,796.67,0,0,organic,2015,Orlando,Southeast,5200.461
9014,9014,4,11/29/15,1.87,2082.98,1491.38,41.6,0,550,546.67,3.33,0,organic,2015,Orlando,Southeast,3895.1726
9015,9015,5,11/22/15,1.84,2375.83,1572.06,43.77,0,760,726.67,33.33,0,organic,2015,Orlando,Southeast,4371.5272
9016,9016,6,11/15/15,1.83,2903.44,1908.51,44.94,0,949.99,946.66,3.33,0,organic,2015,Orlando,Southeast,5313.2952
9017,9017,7,11/8/15,1.83,3067.94,1987.03,27.58,0,1053.33,1053.33,0,0,organic,2015,Orlando,Southeast,5614.3302
9018,9018,8,11/1/15,1.8,3127.26,1849.9,18.78,0,1258.58,1258.58,0,0,organic,2015,Orlando,Southeast,5629.068
9019,9019,9,10/25/15,1.85,2905.07,2019.57,8.83,0,876.67,876.67,0,0,organic,2015,Orlando,Southeast,5374.3795
9020,9020,10,10/18/15,2.18,2804.82,1876.78,48.04,0,880,880,0,0,organic,2015,Orlando,Southeast,6114.5076
9021,9021,11,10/11/15,2.05,3285.94,1759.75,50.57,0,1475.62,1475.62,0,0,organic,2015,Orlando,Southeast,6736.177
9022,9022,12,10/4/15,2.11,2990.97,1810.36,27.8,0,1152.81,1152.81,0,0,organic,2015,Orlando,Southeast,6310.9467
9023,9023,13,9/27/15,2.24,2490.3,1825.3,22.72,0,642.28,642.28,0,0,organic,2015,Orlando,Southeast,5578.272
9024,9024,14,9/20/15,2.08,3252.5,1870.05,47.91,0,1334.54,1334.54,0,0,organic,2015,Orlando,Southeast,6765.2
9025,9025,15,9/13/15,2.11,2895.23,1770.69,41.52,0,1083.02,1083.02,0,0,organic,2015,Orlando,Southeast,6108.9353
9026,9026,16,9/6/15,1.95,3337.29,1471.26,66.51,0,1799.52,1799.52,0,0,organic,2015,Orlando,Southeast,6507.7155
9027,9027,17,8/30/15,2.11,3081.43,1875.63,56.3,0,1149.5,1149.5,0,0,organic,2015,Orlando,Southeast,6501.8173
9028,9028,18,8/23/15,1.96,3760.73,2043.73,63.54,0,1653.46,1653.46,0,0,organic,2015,Orlando,Southeast,7371.0308
9029,9029,19,8/16/15,1.72,5843.23,2166.3,56.94,0,3619.99,3619.99,0,0,organic,2015,Orlando,Southeast,10050.3556
9030,9030,20,8/9/15,1.77,4599.05,2327.49,56.78,0,2214.78,2214.78,0,0,organic,2015,Orlando,Southeast,8140.3185
9031,9031,21,8/2/15,2,4054.1,2241.33,46.64,0,1766.13,1766.13,0,0,organic,2015,Orlando,Southeast,8108.2
9032,9032,22,7/26/15,1.74,6023.21,2483.01,56.16,0,3484.04,3484.04,0,0,organic,2015,Orlando,Southeast,10480.3854
9033,9033,23,7/19/15,1.72,5031.11,2002.52,61.91,0,2966.68,2966.68,0,0,organic,2015,Orlando,Southeast,8653.5092
9034,9034,24,7/12/15,1.89,5281.36,1639.19,49.62,0,3592.55,3592.55,0,0,organic,2015,Orlando,Southeast,9981.7704
9035,9035,25,7/5/15,1.82,2529.35,1659.51,16.91,0,852.93,810,42.93,0,organic,2015,Orlando,Southeast,4603.417
9036,9036,26,6/28/15,1.87,2804.46,2068.27,79.52,0,656.67,656.67,0,0,organic,2015,Orlando,Southeast,5244.3402
9037,9037,27,6/21/15,1.89,2442.88,1841.47,79.35,0,522.06,490,32.06,0,organic,2015,Orlando,Southeast,4617.0432
9038,9038,28,6/14/15,1.86,3012.55,2115.25,67.3,0,830,830,0,0,organic,2015,Orlando,Southeast,5603.343
9039,9039,29,6/7/15,1.81,2834.45,1715.44,45.68,0,1073.33,1073.33,0,0,organic,2015,Orlando,Southeast,5130.3545
9040,9040,30,5/31/15,1.84,3350.22,2221.2,89.02,0,1040,1040,0,0,organic,2015,Orlando,Southeast,6164.4048
9041,9041,31,5/24/15,1.81,2640.04,1582.32,41.05,0,1016.67,1016.67,0,0,organic,2015,Orlando,Southeast,4778.4724
9042,9042,32,5/17/15,1.88,2730.74,2073.98,46,0,610.76,610.76,0,0,organic,2015,Orlando,Southeast,5133.7912
9043,9043,33,5/10/15,1.78,2982.83,1658,61.14,0,1263.69,1263.69,0,0,organic,2015,Orlando,Southeast,5309.4374
9044,9044,34,5/3/15,1.82,2498.36,1559.49,48.87,0,890,890,0,0,organic,2015,Orlando,Southeast,4547.0152
9045,9045,35,4/26/15,1.88,2490.11,1845.77,57.67,0,586.67,586.67,0,0,organic,2015,Orlando,Southeast,4681.4068
9046,9046,36,4/19/15,1.76,2745.8,1577.58,103.61,0,1064.61,1064.61,0,0,organic,2015,Orlando,Southeast,4832.608
9047,9047,37,4/12/15,1.89,2310.76,1774.59,84.17,0,452,452,0,0,organic,2015,Orlando,Southeast,4367.3364
9048,9048,38,4/5/15,1.82,2405.02,1494.07,62.1,0,848.85,848.85,0,0,organic,2015,Orlando,Southeast,4377.1364
9049,9049,39,3/29/15,1.89,2718.72,2081.41,47.36,0,589.95,589.95,0,0,organic,2015,Orlando,Southeast,5138.3808
9050,9050,40,3/22/15,1.77,3577.55,1876.49,81.06,0,1620,1620,0,0,organic,2015,Orlando,Southeast,6332.2635
9051,9051,41,3/15/15,1.82,2478.71,1548.1,33.94,0,896.67,896.67,0,0,organic,2015,Orlando,Southeast,4511.2522
9052,9052,42,3/8/15,1.75,2782.53,1382.97,52.89,0,1346.67,1346.67,0,0,organic,2015,Orlando,Southeast,4869.4275
9053,9053,43,3/1/15,1.7,3031.46,1222.61,28.85,0,1780,1780,0,0,organic,2015,Orlando,Southeast,5153.482
9054,9054,44,2/22/15,1.76,2584.79,1346.61,31.51,0,1206.67,1206.67,0,0,organic,2015,Orlando,Southeast,4549.2304
9055,9055,45,2/15/15,1.85,2038.24,1386.9,41.34,0,610,610,0,0,organic,2015,Orlando,Southeast,3770.744
9056,9056,46,2/8/15,1.75,3229.47,1576.49,36.31,0,1616.67,1616.67,0,0,organic,2015,Orlando,Southeast,5651.5725
9057,9057,47,2/1/15,1.76,2499.88,1262.74,53.81,0,1183.33,1183.33,0,0,organic,2015,Orlando,Southeast,4399.7888
9058,9058,48,1/25/15,1.82,1925.46,1174.98,53.81,0,696.67,696.67,0,0,organic,2015,Orlando,Southeast,3504.3372
9059,9059,49,1/18/15,1.79,2151.76,1237.16,31.27,0,883.33,883.33,0,0,organic,2015,Orlando,Southeast,3851.6504
9060,9060,50,1/11/15,1.92,1610.6,1290.27,53.66,0,266.67,266.67,0,0,organic,2015,Orlando,Southeast,3092.352
9061,9061,51,1/4/15,1.8,2057.29,1200.41,53.55,0,803.33,803.33,0,0,organic,2015,Orlando,Southeast,3703.122
9062,9062,0,12/27/15,1.5,8780.15,340.1,2365.13,3.71,6071.21,560.04,5511.17,0,organic,2015,Philadelphia,Northeast,13170.225
9063,9063,1,12/20/15,1.83,6900.94,719.56,2853.84,522,2805.54,1195.09,1610.45,0,organic,2015,Philadelphia,Northeast,12628.7202
9064,9064,2,12/13/15,1.79,7292.08,256.6,1559.27,952.44,4523.77,1098.51,3425.26,0,organic,2015,Philadelphia,Northeast,13052.8232
9065,9065,3,12/6/15,1.35,7324.92,482.3,1520.73,23.75,5298.14,64.68,5233.46,0,organic,2015,Philadelphia,Northeast,9888.642
9066,9066,4,11/29/15,1.45,5104.74,257.73,1325.46,5.99,3515.56,102.78,3412.78,0,organic,2015,Philadelphia,Northeast,7401.873
9067,9067,5,11/22/15,1.55,4698.19,400.4,1708.91,40.49,2548.39,93.11,2455.28,0,organic,2015,Philadelphia,Northeast,7282.1945
9068,9068,6,11/15/15,1.76,2966.77,619.54,1814.9,16.03,516.3,333.53,182.77,0,organic,2015,Philadelphia,Northeast,5221.5152
9069,9069,7,11/8/15,1.87,2933.95,662.62,1823.62,18.59,429.12,210.74,218.38,0,organic,2015,Philadelphia,Northeast,5486.4865
9070,9070,8,11/1/15,2.06,2371.09,503.42,1619.84,10.89,236.94,89.98,146.96,0,organic,2015,Philadelphia,Northeast,4884.4454
9071,9071,9,10/25/15,1.86,3254.64,441.78,1817.74,15.61,979.51,72.11,907.4,0,organic,2015,Philadelphia,Northeast,6053.6304
9072,9072,10,10/18/15,1.74,3665.62,230.01,1600.51,15.55,1819.55,111.28,1708.27,0,organic,2015,Philadelphia,Northeast,6378.1788
9073,9073,11,10/11/15,1.62,4268.78,325.35,1595.95,16.5,2330.98,147,2183.98,0,organic,2015,Philadelphia,Northeast,6915.4236
9074,9074,12,10/4/15,2.15,2709.41,395.16,1815.89,51.05,447.31,447.31,0,0,organic,2015,Philadelphia,Northeast,5825.2315
9075,9075,13,9/27/15,2.21,3002.5,327,1854.95,26.04,794.51,794.51,0,0,organic,2015,Philadelphia,Northeast,6635.525
9076,9076,14,9/20/15,1.87,3957.04,620.65,1921.1,24.64,1390.65,1390.65,0,0,organic,2015,Philadelphia,Northeast,7399.6648
9077,9077,15,9/13/15,1.95,4303.93,312.56,1865.32,48.94,2077.11,2071.25,5.86,0,organic,2015,Philadelphia,Northeast,8392.6635
9078,9078,16,9/6/15,1.71,6848.76,624.83,1790.49,23.54,4409.9,4378.09,31.81,0,organic,2015,Philadelphia,Northeast,11711.3796
9079,9079,17,8/30/15,1.93,4426.44,421.42,1691.1,17.75,2296.17,2207.12,89.05,0,organic,2015,Philadelphia,Northeast,8543.0292
9080,9080,18,8/23/15,1.99,4617.21,490.29,1959.09,15.9,2151.93,2140.52,11.41,0,organic,2015,Philadelphia,Northeast,9188.2479
9081,9081,19,8/16/15,2.06,3885.79,431.13,2067.63,30.13,1356.9,1356.9,0,0,organic,2015,Philadelphia,Northeast,8004.7274
9082,9082,20,8/9/15,1.79,5446.24,628.74,2300.97,20.66,2495.87,2495.87,0,0,organic,2015,Philadelphia,Northeast,9748.7696
9083,9083,21,8/2/15,1.94,5147.5,369.17,1876.62,11.62,2890.09,2890.09,0,0,organic,2015,Philadelphia,Northeast,9986.15
9084,9084,22,7/26/15,1.92,3072.46,280.52,1802.84,28.73,960.37,960.37,0,0,organic,2015,Philadelphia,Northeast,5899.1232
9085,9085,23,7/19/15,1.97,5289.63,250.13,1960.21,11.59,3067.7,3067.7,0,0,organic,2015,Philadelphia,Northeast,10420.5711
9086,9086,24,7/12/15,1.98,2617.63,442.82,1768.81,33.86,372.14,372.14,0,0,organic,2015,Philadelphia,Northeast,5182.9074
9087,9087,25,7/5/15,2.03,3075.46,318.9,1596.46,12.91,1147.19,1147.19,0,0,organic,2015,Philadelphia,Northeast,6243.1838
9088,9088,26,6/28/15,1.88,4785.67,378.59,1816.51,26.54,2564.03,2564.03,0,0,organic,2015,Philadelphia,Northeast,8997.0596
9089,9089,27,6/21/15,2.05,3782.07,405.51,1534.94,27.99,1813.63,1813.63,0,0,organic,2015,Philadelphia,Northeast,7753.2435
9090,9090,28,6/14/15,1.84,6353.19,534.82,2127.85,7.81,3682.71,3682.71,0,0,organic,2015,Philadelphia,Northeast,11689.8696
9091,9091,29,6/7/15,1.94,5043.08,608.81,1221.46,14.31,3198.5,3198.5,0,0,organic,2015,Philadelphia,Northeast,9783.5752
9092,9092,30,5/31/15,1.86,5461.83,508.05,1828.02,3.83,3121.93,3121.93,0,0,organic,2015,Philadelphia,Northeast,10159.0038
9093,9093,31,5/24/15,1.9,5495.95,371.01,1693.43,18.14,3413.37,3413.37,0,0,organic,2015,Philadelphia,Northeast,10442.305
9094,9094,32,5/17/15,1.85,5578.04,293.24,1605.75,11.3,3667.75,3667.75,0,0,organic,2015,Philadelphia,Northeast,10319.374
9095,9095,33,5/10/15,1.79,7296.3,365.29,1644.8,11.51,5274.7,5274.7,0,0,organic,2015,Philadelphia,Northeast,13060.377
9096,9096,34,5/3/15,1.85,5737.78,247.58,1531.18,18.86,3940.16,3940.16,0,0,organic,2015,Philadelphia,Northeast,10614.893
9097,9097,35,4/26/15,1.86,4698.5,305.19,1171.58,3.46,3218.27,3218.27,0,0,organic,2015,Philadelphia,Northeast,8739.21
9098,9098,36,4/19/15,1.89,4548.77,386.51,1671.71,12.7,2477.85,2477.85,0,0,organic,2015,Philadelphia,Northeast,8597.1753
9099,9099,37,4/12/15,1.73,5957.21,677.37,1892.8,7.88,3379.16,3379.16,0,0,organic,2015,Philadelphia,Northeast,10305.9733
9100,9100,38,4/5/15,1.81,4382.72,390.07,1248.73,26.69,2717.23,2717.23,0,0,organic,2015,Philadelphia,Northeast,7932.7232
9101,9101,39,3/29/15,1.83,4310.34,382.81,1310.14,17.23,2600.16,2600.16,0,0,organic,2015,Philadelphia,Northeast,7887.9222
9102,9102,40,3/22/15,1.84,2777.38,454.68,1885.25,7.52,429.93,429.93,0,0,organic,2015,Philadelphia,Northeast,5110.3792
9103,9103,41,3/15/15,1.7,4152.94,387.21,1357.51,23.9,2384.32,2384.32,0,0,organic,2015,Philadelphia,Northeast,7059.998
9104,9104,42,3/8/15,1.63,6507.49,284.64,1349.92,8.83,4864.1,4864.1,0,0,organic,2015,Philadelphia,Northeast,10607.2087
9105,9105,43,3/1/15,1.83,3448.63,227.3,1390.5,7.42,1823.41,1823.41,0,0,organic,2015,Philadelphia,Northeast,6310.9929
9106,9106,44,2/22/15,1.75,4341.33,255.58,1244.41,14.17,2827.17,2827.17,0,0,organic,2015,Philadelphia,Northeast,7597.3275
9107,9107,45,2/15/15,1.68,5687.19,280.4,1672.25,19.9,3714.64,3714.64,0,0,organic,2015,Philadelphia,Northeast,9554.4792
9108,9108,46,2/8/15,1.76,4172.75,253.27,1031.48,7.81,2880.19,2880.19,0,0,organic,2015,Philadelphia,Northeast,7344.04
9109,9109,47,2/1/15,1.69,4907.41,285.43,1416.23,4.72,3201.03,3201.03,0,0,organic,2015,Philadelphia,Northeast,8293.5229
9110,9110,48,1/25/15,1.82,2888.62,235.21,1358.88,22.7,1271.83,1271.83,0,0,organic,2015,Philadelphia,Northeast,5257.2884
9111,9111,49,1/18/15,1.93,1699,258.85,731.44,19.58,689.13,689.13,0,0,organic,2015,Philadelphia,Northeast,3279.07
9112,9112,50,1/11/15,1.63,6715.18,428.55,1809.47,4.83,4472.33,4465.66,6.67,0,organic,2015,Philadelphia,Northeast,10945.7434
9113,9113,51,1/4/15,1.72,3788.6,384.3,1597.97,11.42,1794.91,1794.91,0,0,organic,2015,Philadelphia,Northeast,6516.392
9114,9114,0,12/27/15,1.72,7422.47,5038.15,906.49,0,1477.83,1324.33,153.5,0,organic,2015,PhoenixTucson,West,12766.6484
9115,9115,1,12/20/15,1.79,6499.82,4879.21,919.88,0,700.73,679.05,21.68,0,organic,2015,PhoenixTucson,West,11634.6778
9116,9116,2,12/13/15,1.72,6991.24,5065.07,1160.53,0,765.64,765.64,0,0,organic,2015,PhoenixTucson,West,12024.9328
9117,9117,3,12/6/15,1.87,5936.27,4843.94,832.33,0,260,260,0,0,organic,2015,PhoenixTucson,West,11100.8249
9118,9118,4,11/29/15,1.89,5175.81,4379.15,689.99,0,106.67,106.67,0,0,organic,2015,PhoenixTucson,West,9782.2809
9119,9119,5,11/22/15,1.89,6755.96,5652.01,901.74,0,202.21,196.67,5.54,0,organic,2015,PhoenixTucson,West,12768.7644
9120,9120,6,11/15/15,1.89,7451.55,6237.29,1005.37,0,208.89,203.33,5.56,0,organic,2015,PhoenixTucson,West,14083.4295
9121,9121,7,11/8/15,1.72,9192.79,7679.02,1160.9,0,352.87,325.02,27.85,0,organic,2015,PhoenixTucson,West,15811.5988
9122,9122,8,11/1/15,1.7,8638.12,7091.78,1301.83,0,244.51,238.92,5.59,0,organic,2015,PhoenixTucson,West,14684.804
9123,9123,9,10/25/15,1.52,9307.99,8001.76,1140.49,0,165.74,143.33,22.41,0,organic,2015,PhoenixTucson,West,14148.1448
9124,9124,10,10/18/15,1.84,12357.55,10832.2,1317.09,0,208.26,166.14,42.12,0,organic,2015,PhoenixTucson,West,22737.892
9125,9125,11,10/11/15,1.91,6593.87,5438.94,970.16,0,184.77,181.25,3.52,0,organic,2015,PhoenixTucson,West,12594.2917
9126,9126,12,10/4/15,1.93,6825.19,5605.54,1059.09,0,160.56,143.33,17.23,0,organic,2015,PhoenixTucson,West,13172.6167
9127,9127,13,9/27/15,1.85,7128.73,5085.59,1578.82,0,464.32,442.37,21.95,0,organic,2015,PhoenixTucson,West,13188.1505
9128,9128,14,9/20/15,1.98,4881.79,3741.39,890.96,0,249.44,193.33,56.11,0,organic,2015,PhoenixTucson,West,9665.9442
9129,9129,15,9/13/15,1.9,7622.55,5346.57,1082.07,0,1193.91,968.39,225.52,0,organic,2015,PhoenixTucson,West,14482.845
9130,9130,16,9/6/15,1.79,10567.84,7314.43,1597.62,0,1655.79,759.46,896.33,0,organic,2015,PhoenixTucson,West,18916.4336
9131,9131,17,8/30/15,1.8,10535.93,7278.82,1588.99,0,1668.12,1013.33,654.79,0,organic,2015,PhoenixTucson,West,18964.674
9132,9132,18,8/23/15,1.81,10004.86,7394.34,1347.23,0,1263.29,796.67,466.62,0,organic,2015,PhoenixTucson,West,18108.7966
9133,9133,19,8/16/15,1.79,10949.5,7874.41,1893.33,0,1181.76,1013.33,168.43,0,organic,2015,PhoenixTucson,West,19599.605
9134,9134,20,8/9/15,1.82,10066.22,7476.75,1473.42,0,1116.05,880,236.05,0,organic,2015,PhoenixTucson,West,18320.5204
9135,9135,21,8/2/15,1.88,8593.93,6675.88,1272.7,0,645.35,533.33,112.02,0,organic,2015,PhoenixTucson,West,16156.5884
9136,9136,22,7/26/15,1.85,7178.36,5314.12,1303.35,0,560.89,290,270.89,0,organic,2015,PhoenixTucson,West,13279.966
9137,9137,23,7/19/15,1.85,6428.81,4840.08,1182.27,0,406.46,223.33,183.13,0,organic,2015,PhoenixTucson,West,11893.2985
9138,9138,24,7/12/15,1.82,8064.16,5715.78,1462.53,0,885.85,746.67,139.18,0,organic,2015,PhoenixTucson,West,14676.7712
9139,9139,25,7/5/15,1.72,10481.04,7517.21,1465.5,0,1498.33,1126.67,371.66,0,organic,2015,PhoenixTucson,West,18027.3888
9140,9140,26,6/28/15,1.54,11633.27,9145.92,1568.59,0,918.76,303.33,615.43,0,organic,2015,PhoenixTucson,West,17915.2358
9141,9141,27,6/21/15,1.48,14656.29,11743.35,1864.94,0,1048,736.67,311.33,0,organic,2015,PhoenixTucson,West,21691.3092
9142,9142,28,6/14/15,1.62,12799.12,8833.67,2031.09,0,1934.36,1193.33,741.03,0,organic,2015,PhoenixTucson,West,20734.5744
9143,9143,29,6/7/15,1.54,13840.92,10264,1518.09,0,2058.83,973.33,1085.5,0,organic,2015,PhoenixTucson,West,21315.0168
9144,9144,30,5/31/15,1.54,14390.21,10865.24,1272.45,0,2252.52,1025.83,1226.69,0,organic,2015,PhoenixTucson,West,22160.9234
9145,9145,31,5/24/15,1.7,11605.98,8631.46,1351.35,0,1623.17,960,663.17,0,organic,2015,PhoenixTucson,West,19730.166
9146,9146,32,5/17/15,1.67,11593.7,8485.76,1510.63,0,1597.31,866.67,730.64,0,organic,2015,PhoenixTucson,West,19361.479
9147,9147,33,5/10/15,1.46,14755.15,11232.9,1442,0,2080.25,906.67,1173.58,0,organic,2015,PhoenixTucson,West,21542.519
9148,9148,34,5/3/15,1.4,17519.51,12879.51,2627.53,0,2012.47,1073.33,939.14,0,organic,2015,PhoenixTucson,West,24527.314
9149,9149,35,4/26/15,1.65,17775.41,11276.67,4970.49,0,1528.25,726.67,801.58,0,organic,2015,PhoenixTucson,West,29329.4265
9150,9150,36,4/19/15,1.48,15735.77,12488.27,1697.81,0,1549.69,670,879.69,0,organic,2015,PhoenixTucson,West,23288.9396
9151,9151,37,4/12/15,1.56,14281.66,10085.19,1365.84,0,2830.63,2138.25,692.38,0,organic,2015,PhoenixTucson,West,22279.3896
9152,9152,38,4/5/15,1.5,14328.05,10944.3,1290.72,0,2093.03,1812.94,280.09,0,organic,2015,PhoenixTucson,West,21492.075
9153,9153,39,3/29/15,1.46,15287.62,13441.63,1143.87,0,702.12,665.15,36.97,0,organic,2015,PhoenixTucson,West,22319.9252
9154,9154,40,3/22/15,1.37,13824.58,11611.97,1541.11,0,671.5,659.15,12.35,0,organic,2015,PhoenixTucson,West,18939.6746
9155,9155,41,3/15/15,1.56,9530.76,7209.12,1255.07,0,1066.57,1056.67,9.9,0,organic,2015,PhoenixTucson,West,14867.9856
9156,9156,42,3/8/15,1.52,12545.98,8912.48,1115.21,0,2518.29,2513.33,4.96,0,organic,2015,PhoenixTucson,West,19069.8896
9157,9157,43,3/1/15,1.37,14618.92,11419.13,1565.66,0,1634.13,1626.67,7.46,0,organic,2015,PhoenixTucson,West,20027.9204
9158,9158,44,2/22/15,1.59,10924.58,8585.87,1454.55,0,884.16,866.67,17.49,0,organic,2015,PhoenixTucson,West,17370.0822
9159,9159,45,2/15/15,1.66,10159.47,7842.64,1205.1,0,1111.73,1096.68,15.05,0,organic,2015,PhoenixTucson,West,16864.7202
9160,9160,46,2/8/15,1.55,12418.02,9275.33,1356.02,0,1786.67,1786.67,0,0,organic,2015,PhoenixTucson,West,19247.931
9161,9161,47,2/1/15,1.18,13645.72,10810.58,2016.62,0,818.52,813.46,5.06,0,organic,2015,PhoenixTucson,West,16101.9496
9162,9162,48,1/25/15,1.54,10849.4,7988.43,1728.24,0,1132.73,1120,12.73,0,organic,2015,PhoenixTucson,West,16708.076
9163,9163,49,1/18/15,1.36,12251.87,10248.57,1529.97,0,473.33,473.33,0,0,organic,2015,PhoenixTucson,West,16662.5432
9164,9164,50,1/11/15,1.36,14035.18,11523.29,1632.63,0,879.26,876.68,2.58,0,organic,2015,PhoenixTucson,West,19087.8448
9165,9165,51,1/4/15,1.12,17296.85,14569.66,1868.59,0,858.6,830,28.6,0,organic,2015,PhoenixTucson,West,19372.472
9166,9166,0,12/27/15,1.5,749.03,199.16,29.63,0,520.24,450.74,69.5,0,organic,2015,Pittsburgh,Northeast,1123.545
9167,9167,1,12/20/15,1.55,679.51,234.43,31.59,0,413.49,287.87,125.62,0,organic,2015,Pittsburgh,Northeast,1053.2405
9168,9168,2,12/13/15,1.56,852.98,283.91,46.87,0,522.2,354.8,167.4,0,organic,2015,Pittsburgh,Northeast,1330.6488
9169,9169,3,12/6/15,1.55,1313.49,332.88,238.73,0,741.88,555.08,186.8,0,organic,2015,Pittsburgh,Northeast,2035.9095
9170,9170,4,11/29/15,1.4,1161.01,345.27,136.42,0,679.32,522.12,157.2,0,organic,2015,Pittsburgh,Northeast,1625.414
9171,9171,5,11/22/15,1.54,1158.22,386.76,214.88,0,556.58,248.27,308.31,0,organic,2015,Pittsburgh,Northeast,1783.6588
9172,9172,6,11/15/15,1.43,1387.96,466.03,33.94,0,887.99,360.84,527.15,0,organic,2015,Pittsburgh,Northeast,1984.7828
9173,9173,7,11/8/15,1.44,1269.64,365.98,42.56,0,861.1,597.2,263.9,0,organic,2015,Pittsburgh,Northeast,1828.2816
9174,9174,8,11/1/15,1.46,1383.12,399.03,57.98,0,926.11,694.95,231.16,0,organic,2015,Pittsburgh,Northeast,2019.3552
9175,9175,9,10/25/15,1.47,1973.01,594.36,27.33,0,1351.32,1328.55,22.77,0,organic,2015,Pittsburgh,Northeast,2900.3247
9176,9176,10,10/18/15,1.45,1329.64,477.61,37.62,0,814.41,765.02,49.39,0,organic,2015,Pittsburgh,Northeast,1927.978
9177,9177,11,10/11/15,1.45,1366.39,447.03,53.1,0,866.26,622.67,243.59,0,organic,2015,Pittsburgh,Northeast,1981.2655
9178,9178,12,10/4/15,1.19,1849.29,305.21,265.77,0,1278.31,996.34,281.97,0,organic,2015,Pittsburgh,Northeast,2200.6551
9179,9179,13,9/27/15,1.47,1151.64,361.95,30.88,0,758.81,385.24,373.57,0,organic,2015,Pittsburgh,Northeast,1692.9108
9180,9180,14,9/20/15,1.44,1513.77,668.25,61.75,0,783.77,223.44,560.33,0,organic,2015,Pittsburgh,Northeast,2179.8288
9181,9181,15,9/13/15,1.47,1390.96,529.81,46.29,0,814.86,631.97,182.89,0,organic,2015,Pittsburgh,Northeast,2044.7112
9182,9182,16,9/6/15,1.5,2278.16,657.82,162.74,0,1457.6,814.25,643.35,0,organic,2015,Pittsburgh,Northeast,3417.24
9183,9183,17,8/30/15,1.52,2181.39,790.6,61.61,0,1329.18,713.13,616.05,0,organic,2015,Pittsburgh,Northeast,3315.7128
9184,9184,18,8/23/15,1.66,1973.39,749.11,61.43,0,1162.85,1083.22,79.63,0,organic,2015,Pittsburgh,Northeast,3275.8274
9185,9185,19,8/16/15,1.57,1531.14,677.2,34.03,0,819.91,426.67,393.24,0,organic,2015,Pittsburgh,Northeast,2403.8898
9186,9186,20,8/9/15,1.47,2156.53,464.78,6.79,0,1684.96,1217.54,467.42,0,organic,2015,Pittsburgh,Northeast,3170.0991
9187,9187,21,8/2/15,1.57,1238.66,574.11,45.73,0,618.82,257.53,361.29,0,organic,2015,Pittsburgh,Northeast,1944.6962
9188,9188,22,7/26/15,1.46,1190.83,533.17,38.93,0,618.73,80.85,537.88,0,organic,2015,Pittsburgh,Northeast,1738.6118
9189,9189,23,7/19/15,1.83,753.64,516.18,46.15,0,191.31,153.33,37.98,0,organic,2015,Pittsburgh,Northeast,1379.1612
9190,9190,24,7/12/15,1.81,1279.45,695.61,126.26,0,457.58,457.58,0,0,organic,2015,Pittsburgh,Northeast,2315.8045
9191,9191,25,7/5/15,1.83,1383.67,751.58,204.51,0,427.58,423.79,3.79,0,organic,2015,Pittsburgh,Northeast,2532.1161
9192,9192,26,6/28/15,1.77,1402.53,821.39,32.38,0,548.76,529.83,18.93,0,organic,2015,Pittsburgh,Northeast,2482.4781
